udi,product_id,air_temperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,tool_wear_min,Heat Dissipation Failure,No Failure,Overstrain Failure,Power Failure,Random Failures,Tool Wear Failure
7326,L54505,299,310,1419,45,178,0,1,0,0,0,0
7567,L54746,300,311,1613,34,142,0,1,0,0,0,0
9225,L56404,297,309,1450,46,118,0,1,0,0,0,0
2263,L49442,299,308,1533,42,48,0,1,0,0,0,0
6087,L53266,300,310,1482,37,5,0,1,0,0,0,0
2530,M17389,298,308,1571,33,61,0,1,0,0,0,0
4468,L51647,302,310,1617,37,207,0,1,0,0,0,0
5935,H35348,300,310,1454,51,58,0,1,0,0,0,0
2494,M17353,299,308,1418,45,204,0,1,0,0,0,0
7065,M21924,300,310,1696,29,162,0,1,0,0,0,0
4693,M19552,303,311,1606,29,122,0,1,0,0,0,0
9606,M24465,298,310,1484,37,73,0,1,0,0,0,0
8826,M23685,297,308,1548,41,140,0,1,0,0,0,0
1646,L48825,297,307,1538,38,123,0,1,0,0,0,0
6126,L53305,300,310,1995,20,105,0,1,0,0,0,0
3713,L50892,302,311,1543,33,39,0,1,0,0,0,0
5549,L52728,302,311,1605,35,152,0,1,0,0,0,0
121,L47300,298,308,1433,44,108,0,1,0,0,0,0
2055,M16914,299,309,1605,29,142,0,1,0,0,0,0
2858,M17717,300,309,1528,37,228,0,0,0,0,0,0
3243,L50422,300,309,1384,42,131,0,1,0,0,0,0
2749,L49928,299,309,1631,35,177,0,1,0,0,0,0
763,M15622,296,307,1286,60,0,0,1,0,0,0,0
6866,L54045,301,311,1531,38,55,0,1,0,0,0,0
3835,M18694,302,311,1295,57,146,0,1,0,0,0,0
8107,M22966,300,312,1596,30,191,0,1,0,0,0,0
188,L47367,298,308,1379,43,65,0,1,0,0,0,0
9425,M24284,298,308,1585,33,24,0,1,0,0,0,0
1856,H31269,297,307,1249,62,47,0,1,0,0,0,0
5893,L53072,301,311,1472,44,159,0,1,0,0,0,0
7163,L54342,300,310,1378,43,193,0,1,0,0,0,0
9009,M23868,297,308,1440,42,190,0,1,0,0,0,0
7693,H37106,300,311,1506,36,10,0,1,0,0,0,0
7310,L54489,300,310,1505,44,133,0,1,0,0,0,0
9040,M23899,297,308,1341,51,51,0,1,0,0,0,0
3719,L50898,302,311,1450,44,56,0,1,0,0,0,0
9456,L56635,298,309,1983,20,114,0,1,0,0,0,0
9785,M24644,298,309,1435,48,71,0,1,0,0,0,0
3516,M18375,301,311,1605,40,179,0,1,0,0,0,0
8867,H38280,297,308,1416,39,45,0,1,0,0,0,0
3672,M18531,302,311,1486,39,147,0,1,0,0,0,0
7178,L54357,300,310,1415,49,21,0,1,0,0,0,0
5865,M20724,301,311,1486,36,91,0,1,0,0,0,0
8562,L55741,298,308,1332,44,100,0,1,0,0,0,0
5687,L52866,302,311,1658,31,89,0,1,0,0,0,0
7934,L55113,300,311,1928,21,209,0,1,0,0,0,0
8392,L55571,298,309,1423,42,82,0,1,0,0,0,0
6871,H36284,301,311,1597,39,66,0,1,0,0,0,0
5747,M20606,302,311,1635,31,23,0,1,0,0,0,0
9799,L56978,298,309,1471,44,119,0,1,0,0,0,0
8835,L56014,297,308,1473,46,167,0,1,0,0,0,0
5920,L53099,300,310,1414,50,25,0,1,0,0,0,0
2461,L49640,299,308,1466,46,112,0,1,0,0,0,0
7221,L54400,299,309,1429,42,127,0,1,0,0,0,0
6106,M20965,300,310,1522,46,56,0,1,0,0,0,0
9368,L56547,297,308,1472,45,70,0,1,0,0,0,0
6024,M20883,300,310,1369,51,63,0,1,0,0,0,0
6202,M21061,301,310,1510,44,66,0,1,0,0,0,0
5133,L52312,304,313,1415,50,184,0,1,0,0,0,0
4388,L51567,302,309,1532,39,2,0,1,0,0,0,0
5253,L52432,303,313,1322,59,71,0,1,0,0,0,0
1464,L48643,298,310,1607,39,105,0,1,0,0,0,0
6346,L53525,300,309,1650,29,13,0,1,0,0,0,0
5069,M19928,304,313,1540,39,14,0,1,0,0,0,0
7529,M22388,300,311,1748,26,42,0,1,0,0,0,0
6049,M20908,300,311,1556,38,127,0,1,0,0,0,0
4108,L51287,302,310,1809,27,175,0,1,0,0,0,0
4190,L51369,302,310,1560,31,172,0,1,0,0,0,0
2031,L49210,298,308,1400,49,79,0,1,0,0,0,0
7984,L55163,301,312,1601,33,109,0,1,0,0,0,0
3233,L50412,300,309,1580,38,102,0,1,0,0,0,0
8765,L55944,297,308,1620,33,186,0,1,0,0,0,0
7997,M22856,301,312,1499,41,140,0,1,0,0,0,0
2561,M17420,299,309,1326,62,142,0,1,0,0,0,0
4905,H34318,303,312,1480,50,2,0,1,0,0,0,0
4282,L51461,302,310,1832,22,178,0,1,0,0,0,0
1547,L48726,298,308,1391,48,100,0,1,0,0,0,0
6055,H35468,300,310,1518,40,142,0,1,0,0,0,0
5114,L52293,304,313,1382,46,134,0,1,0,0,0,0
3120,L50299,300,309,1858,23,26,0,1,0,0,0,0
7156,M22015,300,309,1569,31,176,0,1,0,0,0,0
7852,L55031,300,311,1373,47,3,0,1,0,0,0,0
5192,L52371,304,313,1416,46,128,0,1,0,0,0,0
2288,L49467,299,308,1746,26,107,0,1,0,0,0,0
9906,M24765,298,309,1423,49,200,0,1,0,0,0,0
7087,L54266,300,310,2514,13,215,0,0,0,0,0,0
262,L47441,298,308,1654,32,25,0,1,0,0,0,0
7342,L54521,299,310,1505,37,4,0,1,0,0,0,0
9045,L56224,297,308,1378,39,63,0,1,0,0,0,0
9345,L56524,298,308,1616,33,16,0,1,0,0,0,0
7547,H36960,300,311,1454,42,88,0,1,0,0,0,0
3594,M18453,301,310,1377,44,161,0,1,0,0,0,0
2426,L49605,298,308,1472,53,28,0,1,0,0,0,0
6283,M21142,301,310,1418,45,59,0,1,0,0,0,0
7625,L54804,300,311,1507,45,74,0,1,0,0,0,0
3288,M18147,301,310,1558,32,34,0,1,0,0,0,0
1494,L48673,298,308,1496,44,179,0,1,0,0,0,0
9733,L56912,298,310,2231,17,151,0,1,0,0,0,0
5577,H34990,302,312,1457,43,23,0,1,0,0,0,0
6694,M21553,301,311,1756,26,33,0,1,0,0,0,0
4908,M19767,303,312,1607,33,14,0,1,0,0,0,0
4061,M18920,302,310,1352,55,59,1,0,0,0,0,0
1810,L48989,298,307,1767,27,127,0,1,0,0,0,0
3464,L50643,301,310,1809,25,40,0,1,0,0,0,0
3941,L51120,302,311,1395,54,198,0,1,0,0,0,0
1401,H30814,298,310,1366,62,161,0,0,0,1,0,0
5526,M20385,302,312,1363,45,91,0,1,0,0,0,0
2572,M17431,299,309,1497,40,169,0,1,0,0,0,0
3954,M18813,302,311,1484,39,22,0,1,0,0,0,0
9554,L56733,299,310,1495,39,144,0,1,0,0,0,0
7786,L54965,300,311,1383,42,60,0,1,0,0,0,0
7254,L54433,300,310,1522,39,217,0,1,0,0,0,0
7144,H36557,300,309,1582,30,144,0,1,0,0,0,0
5020,M19879,304,313,1466,39,83,0,1,0,0,0,0
6335,M21194,300,309,1725,30,195,0,1,0,0,0,0
4505,L51684,302,310,1645,31,93,0,1,0,0,0,0
4542,L51721,302,310,1427,46,179,0,1,0,0,0,0
3622,L50801,301,311,1657,29,23,0,1,0,0,0,0
9601,M24460,298,310,1561,45,58,0,1,0,0,0,0
1443,M16302,298,310,1486,38,55,0,1,0,0,0,0
2789,L49968,300,309,1326,52,57,0,1,0,0,0,0
647,M15506,297,309,1461,43,142,0,1,0,0,0,0
4477,L51656,302,310,1415,52,12,0,1,0,0,0,0
2446,H31859,299,308,1375,55,78,0,1,0,0,0,0
4448,M19307,302,310,1488,41,160,0,1,0,0,0,0
3018,L50197,300,309,1305,51,202,0,1,0,0,0,0
3951,L51130,302,311,1570,37,15,0,1,0,0,0,0
5733,L52912,302,311,1412,44,204,0,1,0,0,0,0
7323,H36736,299,310,1573,33,168,0,1,0,0,0,0
7801,M22660,300,311,1524,40,98,0,1,0,0,0,0
9725,M24584,298,309,2098,19,133,0,1,0,0,0,0
7420,L54599,300,311,1572,36,199,0,1,0,0,0,0
9579,L56758,299,310,1551,41,3,0,1,0,0,0,0
7007,H36420,300,310,1419,39,3,0,1,0,0,0,0
3698,L50877,302,311,1928,23,2,0,1,0,0,0,0
3397,M18256,301,310,1459,35,87,0,1,0,0,0,0
657,M15516,297,309,1732,28,167,0,1,0,0,0,0
4487,M19346,302,310,1965,20,40,0,1,0,0,0,0
2341,L49520,299,308,1479,40,10,0,1,0,0,0,0
3902,H33315,302,311,1553,34,89,0,1,0,0,0,0
4868,L52047,303,312,1345,54,126,0,1,0,0,0,0
7211,M22070,299,309,1331,50,98,0,1,0,0,0,0
8160,H37573,299,310,1679,31,120,0,1,0,0,0,0
340,M15199,297,308,1713,32,17,0,1,0,0,0,0
3307,L50486,301,310,1432,54,81,0,1,0,0,0,0
3325,L50504,301,310,1578,34,120,0,1,0,0,0,0
5026,M19885,303,313,1473,42,97,0,1,0,0,0,0
6690,L53869,301,311,1546,43,23,0,1,0,0,0,0
7658,L54837,300,311,1661,30,158,0,1,0,0,0,0
5538,L52717,302,311,1648,30,122,0,1,0,0,0,0
9007,L56186,297,307,1417,41,186,0,1,0,0,0,0
7070,L54249,300,310,1525,39,175,0,1,0,0,0,0
4564,L51743,302,310,1977,20,21,0,1,0,0,0,0
3508,M18367,301,310,1502,34,157,0,1,0,0,0,0
3359,L50538,301,310,1522,36,202,0,1,0,0,0,0
8806,M23665,297,308,1469,42,80,0,1,0,0,0,0
1160,L48339,297,307,1609,35,193,0,1,0,0,0,0
635,L47814,298,309,1507,41,112,0,1,0,0,0,0
6310,L53489,300,310,1382,50,131,0,1,0,0,0,0
5516,H34929,302,312,1484,41,65,0,1,0,0,0,0
9802,M24661,298,309,1496,45,129,0,1,0,0,0,0
7949,L55128,300,311,1479,39,18,0,1,0,0,0,0
3729,L50908,302,311,1457,44,83,0,1,0,0,0,0
5274,L52453,303,313,1395,44,120,0,1,0,0,0,0
7198,L54377,300,310,1486,41,69,0,1,0,0,0,0
89,M14948,299,309,1419,45,27,0,1,0,0,0,0
5422,M20281,302,312,1566,36,46,0,1,0,0,0,0
6752,M21611,301,311,1505,37,190,0,1,0,0,0,0
5883,L53062,301,311,1469,36,133,0,1,0,0,0,0
4548,M19407,302,310,1451,53,194,0,1,0,0,0,0
6081,L53260,300,310,1468,36,208,0,1,0,0,0,0
3584,L50763,301,310,1751,29,133,0,1,0,0,0,0
950,L48129,295,306,1636,32,56,0,1,0,0,0,0
3699,H33112,302,311,1758,26,4,0,1,0,0,0,0
8966,L56145,297,307,1496,44,88,0,1,0,0,0,0
356,L47535,297,308,1623,36,61,0,1,0,0,0,0
6445,M21304,300,310,1270,61,54,0,1,0,0,0,0
2226,M17085,299,309,1465,49,158,0,1,0,0,0,0
2852,L50031,300,309,1373,48,211,0,1,0,0,0,0
5329,M20188,303,312,1406,41,48,0,1,0,0,0,0
2678,L49857,299,309,1495,39,10,0,1,0,0,0,0
978,L48157,296,306,1917,21,127,0,1,0,0,0,0
6303,L53482,301,310,1437,51,112,0,1,0,0,0,0
5694,M20553,302,311,1453,42,105,0,1,0,0,0,0
325,M15184,297,308,1488,41,196,0,1,0,0,0,0
5743,L52922,302,311,1414,47,11,0,1,0,0,0,0
6942,L54121,300,311,1316,57,43,0,1,0,0,0,0
7257,H36670,300,310,1408,42,0,0,1,0,0,0,0
2173,L49352,299,309,1816,23,15,0,1,0,0,0,0
319,L47498,297,308,1512,39,181,0,1,0,0,0,0
4465,L51644,302,310,1671,30,201,0,1,0,0,0,0
1667,L48846,298,307,1551,36,186,0,1,0,0,0,0
6644,M21503,301,310,1308,60,139,0,1,0,0,0,0
1357,L48536,298,309,1593,37,47,0,1,0,0,0,0
8917,L56096,297,308,2267,15,181,0,1,0,0,0,0
7277,M22136,300,310,1350,48,50,0,1,0,0,0,0
9408,L56587,297,308,1435,50,189,0,1,0,0,0,0
8523,H37936,298,309,1631,29,0,0,1,0,0,0,0
2853,M17712,300,309,1347,50,213,0,1,0,0,0,0
5963,L53142,300,310,1728,26,125,0,1,0,0,0,0
1004,L48183,296,307,1444,46,194,0,1,0,0,0,0
7149,M22008,300,309,1617,40,158,0,1,0,0,0,0
4479,L51658,302,310,1477,41,16,0,1,0,0,0,0
3633,L50812,302,311,1634,30,50,0,1,0,0,0,0
9184,L56363,297,309,1543,36,20,0,1,0,0,0,0
2551,L49730,299,309,1366,48,116,0,1,0,0,0,0
8535,M23394,298,309,1404,43,33,0,1,0,0,0,0
6185,L53364,301,311,1553,35,26,0,1,0,0,0,0
3433,M18292,301,310,2012,20,178,0,1,0,0,0,0
8689,L55868,297,308,1483,46,203,0,1,0,0,0,0
2603,L49782,299,309,1427,41,29,0,1,0,0,0,0
5163,L52342,304,313,1464,45,48,0,1,0,0,0,0
9419,L56598,298,308,1432,46,11,0,1,0,0,0,0
5665,M20524,302,311,1539,35,24,0,1,0,0,0,0
4426,L51605,302,310,1547,36,103,0,1,0,0,0,0
8843,L56022,297,308,1492,43,189,0,1,0,0,0,0
3467,L50646,301,310,1447,56,47,0,1,0,0,0,0
5877,L53056,301,311,1426,52,121,0,1,0,0,0,0
7578,L54757,300,311,1530,32,169,0,1,0,0,0,0
290,L47469,298,308,1436,46,103,0,1,0,0,0,0
3026,L50205,300,309,1366,50,219,0,1,0,0,0,0
4767,M19626,303,312,1645,35,81,0,1,0,0,0,0
8296,L55475,298,310,1739,26,30,0,1,0,0,0,0
6014,L53193,300,310,1597,30,38,0,1,0,0,0,0
9841,H39254,298,309,1486,42,16,0,1,0,0,0,0
7060,L54239,300,310,1644,33,148,0,1,0,0,0,0
8947,M23806,297,308,1846,24,41,0,1,0,0,0,0
9183,M24042,297,309,1576,45,17,0,1,0,0,0,0
7995,L55174,301,312,1424,43,136,0,1,0,0,0,0
6647,L53826,301,310,1479,34,147,0,1,0,0,0,0
3871,L51050,302,311,1461,46,10,0,1,0,0,0,0
508,H29921,297,309,1445,48,10,0,1,0,0,0,0
4825,L52004,303,311,1499,45,16,0,1,0,0,0,0
8271,M23130,299,310,1517,38,185,0,1,0,0,0,0
8910,L56089,297,308,1529,40,165,0,1,0,0,0,0
85,L47264,298,308,1422,47,15,0,1,0,0,0,0
6979,L54158,300,311,1427,50,137,0,1,0,0,0,0
7661,M22520,300,311,1246,52,165,0,1,0,0,0,0
1192,M16051,297,308,1776,28,43,0,1,0,0,0,0
5313,L52492,303,312,1873,23,7,0,1,0,0,0,0
3958,L51137,302,311,1510,44,33,0,1,0,0,0,0
3117,L50296,300,309,1566,34,18,0,1,0,0,0,0
5072,H34485,304,313,1442,40,23,0,1,0,0,0,0
8810,L55989,297,308,1503,43,90,0,1,0,0,0,0
9109,M23968,297,308,1440,38,29,0,1,0,0,0,0
1354,M16213,298,310,1444,48,39,0,1,0,0,0,0
5942,L53121,300,310,1438,48,78,0,1,0,0,0,0
4489,M19348,302,310,1509,37,45,0,1,0,0,0,0
2710,L49889,299,309,1641,35,81,0,1,0,0,0,0
5014,M19873,303,312,1594,35,69,0,1,0,0,0,0
5977,H35390,300,310,1378,51,166,0,1,0,0,0,0
8588,M23447,297,307,1627,34,166,0,1,0,0,0,0
6814,M21673,300,310,1420,43,133,0,1,0,0,0,0
3077,L50256,300,309,1444,43,123,0,1,0,0,0,0
7986,L55165,301,312,1540,34,113,0,1,0,0,0,0
6953,L54132,300,311,1498,40,73,0,1,0,0,0,0
2048,L49227,299,309,1775,24,125,0,1,0,0,0,0
2729,L49908,299,309,1779,25,129,0,1,0,0,0,0
2361,H31774,299,308,1388,53,59,0,1,0,0,0,0
8983,L56162,297,307,1315,60,128,0,1,0,0,0,0
2410,L49589,299,308,1539,46,190,0,1,0,0,0,0
6555,M21414,301,310,1639,29,127,0,1,0,0,0,0
5385,M20244,302,312,1421,46,206,0,1,0,0,0,0
7540,L54719,300,311,1487,36,71,0,1,0,0,0,0
9587,L56766,299,310,1348,54,22,0,1,0,0,0,0
4799,L51978,303,312,1457,46,168,0,1,0,0,0,0
9166,L56345,297,308,1326,62,173,0,1,0,0,0,0
5575,L52754,302,312,1305,49,16,0,1,0,0,0,0
6369,M21228,300,309,1423,48,67,0,1,0,0,0,0
5695,L52874,302,311,1508,45,108,0,1,0,0,0,0
4251,L51430,302,311,1660,38,99,0,1,0,0,0,0
8481,L55660,298,309,1477,35,101,0,1,0,0,0,0
6919,L54098,301,311,1559,31,195,0,1,0,0,0,0
5648,H35061,302,311,2370,14,198,0,1,0,0,0,0
956,L48135,295,306,1911,20,74,0,1,0,0,0,0
7920,L55099,300,312,1496,40,175,0,1,0,0,0,0
6008,M20867,300,310,1349,54,19,0,1,0,0,0,0
7883,H37296,300,312,1670,27,81,0,1,0,0,0,0
506,L47685,297,309,1610,35,6,0,1,0,0,0,0
9730,L56909,298,309,1695,29,145,0,1,0,0,0,0
1080,L48259,297,307,1731,28,186,0,1,0,0,0,0
5785,M20644,301,311,1399,41,125,0,1,0,0,0,0
9793,H39206,298,309,1573,36,97,0,1,0,0,0,0
1848,L49027,297,307,1412,50,24,0,1,0,0,0,0
7336,L54515,299,310,1328,49,206,0,1,0,0,0,0
3227,L50406,300,309,1465,46,89,0,1,0,0,0,0
3743,L50922,302,311,1564,35,122,0,1,0,0,0,0
782,L47961,296,308,1675,29,46,0,1,0,0,0,0
3337,L50516,301,310,1535,35,148,0,1,0,0,0,0
8297,L55476,298,310,1436,39,32,0,1,0,0,0,0
206,M15065,298,308,1344,53,114,0,1,0,0,0,0
7980,M22839,301,312,1428,36,99,0,1,0,0,0,0
729,M15588,297,308,1425,50,152,0,1,0,0,0,0
5635,M20494,302,312,1353,56,168,0,0,0,0,0,0
4780,L51959,303,312,1511,38,117,0,1,0,0,0,0
2290,L49469,299,308,1504,37,112,0,1,0,0,0,0
774,L47953,296,308,1510,39,29,0,1,0,0,0,0
1031,L48210,296,307,1760,28,56,0,1,0,0,0,0
2645,L49824,299,309,1510,42,146,0,1,0,0,0,0
815,M15674,296,307,1470,45,132,0,1,0,0,0,0
6907,M21766,301,311,1530,43,165,0,1,0,0,0,0
9876,M24735,298,309,1363,50,115,0,1,0,0,0,0
2308,H31721,299,308,1623,33,154,0,1,0,0,0,0
8741,M23600,297,308,1573,33,123,0,1,0,0,0,0
6716,L53895,301,310,1576,30,92,0,1,0,0,0,0
8102,L55281,300,311,1567,37,180,0,1,0,0,0,0
1999,H31412,298,308,1637,30,2,0,1,0,0,0,0
1616,L48795,297,307,1447,48,46,0,1,0,0,0,0
3587,L50766,301,310,1593,34,139,0,1,0,0,0,0
2504,L49683,299,309,1408,47,0,0,1,0,0,0,0
6066,L53245,301,310,1568,38,172,0,1,0,0,0,0
8028,L55207,300,311,1425,44,224,0,1,0,0,0,0
5484,M20343,302,312,2000,21,200,0,1,0,0,0,0
313,L47492,297,308,1468,36,168,0,1,0,0,0,0
4018,L51197,302,310,1902,23,188,0,1,0,0,0,0
1897,L49076,297,307,1574,35,153,0,1,0,0,0,0
4651,L51830,303,311,1658,30,7,0,1,0,0,0,0
1675,L48854,298,307,1540,37,203,0,1,0,0,0,0
2277,L49456,299,308,1393,54,80,0,1,0,0,0,0
6852,M21711,301,311,1394,41,16,0,1,0,0,0,0
8096,L55275,300,311,1493,48,167,0,1,0,0,0,0
2689,L49868,299,309,1322,53,33,0,1,0,0,0,0
1067,M15926,296,307,1544,40,150,0,1,0,0,0,0
1256,H30669,297,308,1419,50,7,0,1,0,0,0,0
7929,L55108,300,311,1497,43,198,0,1,0,0,0,0
693,L47872,297,309,1479,42,58,0,1,0,0,0,0
8505,L55684,298,309,1419,41,159,0,1,0,0,0,0
3637,L50816,302,311,1449,46,60,0,1,0,0,0,0
5609,M20468,303,312,1623,31,101,0,1,0,0,0,0
5558,M20417,302,312,1436,43,184,0,1,0,0,0,0
9819,M24678,298,309,1407,45,176,0,1,0,0,0,0
6734,M21593,301,311,1311,46,136,0,1,0,0,0,0
6084,L53263,300,310,1389,50,214,0,1,0,0,0,0
6468,L53647,300,309,1692,27,115,0,1,0,0,0,0
974,L48153,295,306,1679,30,117,0,1,0,0,0,0
3044,L50223,300,309,1551,37,42,0,1,0,0,0,0
6995,L54174,300,310,1375,53,179,0,1,0,0,0,0
5386,H34799,302,312,1754,26,209,0,1,0,0,0,0
9033,L56212,297,308,1723,28,33,0,1,0,0,0,0
2064,L49243,299,309,1321,53,166,0,1,0,0,0,0
64,M14923,298,309,1812,25,174,0,1,0,0,0,0
2001,L49180,298,308,1279,53,9,0,1,0,0,0,0
4277,M19136,302,310,1456,47,167,0,1,0,0,0,0
2565,L49744,299,309,1493,38,151,0,1,0,0,0,0
5723,L52902,302,311,1488,44,178,0,1,0,0,0,0
3092,L50271,300,309,1558,29,168,0,1,0,0,0,0
787,L47966,296,308,1741,28,60,0,1,0,0,0,0
3781,L50960,302,311,1446,42,5,0,1,0,0,0,0
2284,L49463,299,308,1387,51,98,0,1,0,0,0,0
6245,M21104,301,310,1665,30,177,0,1,0,0,0,0
9998,M24857,299,308,1645,33,22,0,1,0,0,0,0
9988,M24847,298,308,1500,37,210,0,1,0,0,0,0
4632,L51811,303,311,1383,44,198,0,1,0,0,0,0
2131,L49310,299,309,1391,58,135,0,1,0,0,0,0
624,L47803,298,310,1926,23,83,0,1,0,0,0,0
8323,L55502,298,309,1364,44,106,0,1,0,0,0,0
6822,M21681,300,310,1545,37,155,0,1,0,0,0,0
1978,M16837,298,307,1633,30,145,0,1,0,0,0,0
3231,L50410,300,309,1556,36,98,0,1,0,0,0,0
816,M15675,296,307,1516,36,135,0,1,0,0,0,0
2785,L49964,300,309,1430,52,47,0,1,0,0,0,0
9706,L56885,298,310,1482,41,82,0,1,0,0,0,0
2681,L49860,299,309,1641,27,16,0,1,0,0,0,0
6731,M21590,301,311,1431,42,129,0,1,0,0,0,0
5013,M19872,303,312,1815,27,66,0,1,0,0,0,0
5394,L52573,302,312,1473,42,232,0,1,0,0,0,0
7753,M22612,300,311,1832,24,179,0,1,0,0,0,0
8322,L55501,298,309,1442,50,104,0,1,0,0,0,0
7675,L54854,300,311,1509,47,202,0,1,0,0,0,0
9118,M23977,297,308,1475,46,54,0,1,0,0,0,0
7478,M22337,300,311,1518,40,130,0,1,0,0,0,0
9643,L56822,299,310,1372,46,173,0,1,0,0,0,0
9499,H38912,299,310,1542,36,5,0,1,0,0,0,0
8206,M23065,299,310,1446,47,12,0,1,0,0,0,0
4858,L52037,303,312,1606,37,103,0,1,0,0,0,0
8823,L56002,297,308,1462,49,132,0,1,0,0,0,0
384,M15243,297,308,1842,27,133,0,1,0,0,0,0
8888,L56067,297,308,1530,37,106,0,1,0,0,0,0
1206,L48385,296,308,1371,54,86,0,1,0,0,0,0
4269,L51448,302,311,1694,29,150,0,1,0,0,0,0
1330,H30743,298,310,1663,30,209,0,1,0,0,0,0
650,M15509,297,309,1732,28,152,0,1,0,0,0,0
4162,H33575,301,310,1653,32,100,0,1,0,0,0,0
7005,L54184,300,310,1950,20,208,0,1,0,0,0,0
1701,M16560,298,307,1844,23,44,0,1,0,0,0,0
3321,L50500,301,310,2289,16,112,0,1,0,0,0,0
6570,M21429,301,310,1375,42,168,0,1,0,0,0,0
1026,L48205,296,307,1475,37,44,0,1,0,0,0,0
553,M15412,297,309,1622,35,123,0,1,0,0,0,0
2780,L49959,300,309,1353,50,34,0,1,0,0,0,0
9057,L56236,297,308,1430,41,95,0,1,0,0,0,0
2606,L49785,299,309,1552,37,37,0,1,0,0,0,0
3398,L50577,301,310,1648,30,90,0,1,0,0,0,0
2101,M16960,299,309,1471,46,42,0,1,0,0,0,0
7774,L54953,300,311,1759,24,34,0,1,0,0,0,0
619,H30032,298,310,1433,44,68,0,1,0,0,0,0
9436,L56615,298,308,1443,49,52,0,1,0,0,0,0
8856,L56035,297,308,1662,28,19,0,1,0,0,0,0
4796,L51975,303,312,1431,49,162,0,1,0,0,0,0
4150,L51329,301,310,1603,37,69,0,1,0,0,0,0
1820,M16679,298,307,2066,19,150,0,1,0,0,0,0
9541,M24400,299,310,1628,40,111,0,1,0,0,0,0
7416,L54595,300,311,1489,39,188,0,1,0,0,0,0
786,M15645,296,308,1497,44,57,0,1,0,0,0,0
7780,L54959,300,311,1811,26,47,0,1,0,0,0,0
1470,L48649,298,309,1497,41,118,0,1,0,0,0,0
5157,L52336,304,313,1482,41,32,0,1,0,0,0,0
532,L47711,297,309,1549,34,68,0,1,0,0,0,0
8504,L55683,298,309,1468,40,157,0,1,0,0,0,0
3401,H32814,301,310,1536,44,96,0,1,0,0,0,0
6224,M21083,301,310,1552,37,126,0,1,0,0,0,0
2003,L49182,298,308,1654,27,13,0,1,0,0,0,0
4562,L51741,302,310,1610,32,17,0,1,0,0,0,0
9598,L56777,298,310,1510,38,52,0,1,0,0,0,0
3049,L50228,300,309,1532,43,53,0,1,0,0,0,0
4935,L52114,303,312,1580,35,90,0,1,0,0,0,0
6412,M21271,300,310,1560,42,186,0,1,0,0,0,0
2941,L50120,300,309,2355,14,201,0,1,0,0,0,0
1218,L48397,297,308,1455,43,122,0,1,0,0,0,0
5727,M20586,302,311,1398,50,188,0,1,0,0,0,0
8577,L55756,297,308,1523,39,137,0,1,0,0,0,0
5210,M20069,303,312,1507,38,180,0,1,0,0,0,0
4725,L51904,303,311,1771,31,202,0,1,0,0,0,0
8962,M23821,297,308,1403,45,77,0,1,0,0,0,0
9803,H39216,298,309,1984,19,132,0,1,0,0,0,0
3819,L50998,302,310,1491,42,98,0,1,0,0,0,0
540,M15399,297,309,1775,25,91,0,1,0,0,0,0
6484,L53663,300,309,1412,45,155,0,1,0,0,0,0
8114,L55293,300,311,1459,45,3,0,1,0,0,0,0
2413,L49592,299,308,1408,46,196,0,1,0,0,0,0
8559,M23418,298,309,1505,41,93,0,1,0,0,0,0
2512,M17371,299,308,1526,41,20,0,1,0,0,0,0
3632,M18491,302,311,1419,36,47,0,1,0,0,0,0
4384,L51563,301,309,1298,65,229,0,0,1,0,0,0
4760,L51939,303,311,1361,46,62,1,0,0,0,0,0
4502,L51681,302,310,1307,54,86,1,0,0,0,0,0
4666,M19525,303,311,1307,54,44,1,0,0,0,0,0
4097,L51276,301,310,1370,51,153,0,1,0,0,0,0
4528,M19387,302,310,1372,45,144,1,0,0,0,0,0
4621,L51800,303,311,1336,52,172,1,0,0,0,0,0
4449,L51628,302,310,1374,51,163,1,0,0,0,0,0
4511,L51690,302,310,1346,62,106,1,0,0,0,0,0
4121,M18980,302,310,1376,46,210,1,0,0,0,0,0
4165,L51344,302,310,1346,47,109,1,0,0,0,0,0
4771,L51950,303,311,1344,49,93,1,0,0,0,0,0
4156,L51335,302,310,1370,44,85,1,0,0,0,0,0
4406,L51585,302,310,1331,45,53,1,0,0,0,0,0
4837,L52016,303,311,1315,62,42,0,1,0,0,0,0
4832,L52011,303,312,1366,54,30,0,1,0,0,0,0
4154,M19013,302,310,1212,55,79,1,0,0,0,0,0
4662,L51841,303,311,1350,48,32,1,0,0,0,0,0
4643,L51822,303,311,1238,54,226,1,0,0,0,0,0
4139,L51318,301,310,1311,57,40,0,1,0,0,0,0
4557,M19416,302,310,1349,51,6,1,0,0,0,0,0
4703,L51882,303,311,1222,66,148,0,1,0,0,0,0
4670,M19529,303,311,1373,47,60,1,0,0,0,0,0
4248,L51427,302,311,1369,60,93,0,1,0,0,0,0
4186,L51365,302,310,1348,48,161,1,0,0,0,0,0
3788,L50967,302,310,1377,47,22,0,1,0,0,0,0
4082,L51261,302,310,1336,58,110,1,0,0,0,0,0
4769,L51948,303,312,1309,52,86,0,1,0,0,0,0
4852,L52031,303,312,1363,51,90,0,1,0,0,0,0
4602,M19461,303,311,1372,54,117,1,0,0,0,0,0
4079,H33492,302,310,1294,62,101,1,0,0,0,0,0
